order_id,customer_id,customer_name,customer_email,product_id,product_name,category,brand,price,quantity,total_amount,discount_percent,order_date,shipping_address,city,state,country,payment_method,order_status,customer_age
ORD-1889,CUST-0260,Christopher Brown,christopher.brown@email.com,PROD-5833,Face Cream,Beauty,Nivea,107.99,4,431.96,0.0,2025-04-25,6753 Elm St,Philadelphia,PA,Canada,Apple Pay,Pending,38
ORD-1426,CUST-0114,Sarah Gonzalez,,PROD-5864,Puzzle,Toys,Mattel,85.35,4,341.4,5.0,2025-01-27,662 Second Ave,San Jose,CA,Canada,Bank Transfer,Pending,62
ORD-1352,CUST-0070,John Miller,john.miller@email.com,PROD-4429,iPad Air,Electronics,Samsung,988.18,2,1976.36,15.0,2025-02-22,7692 Oak Ave,Seattle,WA,Canada,Debit Card,Cancelled,
ORD-1967,CUST-0190,Paul Jackson,paul.jackson@email.com,PROD-5365,Sunscreen,Beauty,Neutrogena,43.13,1,43.13,15.0,2025-02-02,8343 Elm St,Charlotte,NC,Australia,Credit Card,Pending,44
ORD-1281,CUST-0238,Christopher Thomas,christopher.thomas@email.com,PROD-7391,Sunscreen,Beauty,Nivea,75.39,2,150.78,15.0,2023-06-04,5272 Second Ave,San Jose,CA,Australia,Credit Card,Completed,58
ORD-1678,CUST-0168,Kimberly Thomas,kimberly.thomas@email.com,PROD-8115,Web Development,Books,,55.24,4,220.96,20.0,2023-06-27,9414 Main St,San Jose,CA,UK,Apple Pay,Completed,63
ORD-1431,CUST-0060,Michael Brown,michael.brown@email.com,PROD-8857,Sunscreen,Beauty,,46.87,1,46.87,5.0,2024-06-19,2151 Main St,San Francisco,CA,Australia,Bank Transfer,Completed,73
ORD-1360,CUST-0265,Helen Perez,helen.perez@email.com,PROD-9477,Dell Laptop,Electronics,Samsung,1890.1,1,1890.1,15.0,2023-11-07,707 Elm St,Columbus,OH,USA,PayPal,Processing,
ORD-1761,CUST-0216,Sarah Williams,sarah.williams@email.com,PROD-8121,T-Shirt,Clothing,Adidas,57.41,2,114.82,20.0,2025-05-22,9794 Second Ave,Seattle,WA,Germany,Bank Transfer,Cancelled,56
ORD-1568,CUST-0087,Helen Smith,helen.smith@email.com,PROD-5043,Web Development,Books,O'Reilly,31.54,2,63.08,25.0,2023-10-05,4803 Oak Ave,San Jose,CA,USA,Bank Transfer,Shipped,44
ORD-1862,CUST-0273,Jane Anderson,jane.anderson@email.com,PROD-9423,Action Figure,Toys,Mattel,25.73,2,51.46,,2024-12-13,4248 Park Rd,San Diego,CA,Germany,Bank Transfer,Completed,
ORD-1546,CUST-0113,Lisa Miller,lisa.miller@email.com,PROD-9139,Jacket,Clothing,Gap,67.28,2,134.56,0.0,2024-11-01,8139 Second Ave,San Antonio,TX,USA,Apple Pay,Shipped,20
ORD-1514,CUST-0248,Emily Clark,emily.clark@email.com,PROD-8195,Toy Car,Toys,Mattel,87.34,5,436.7,,2023-10-19,4043 Oak Ave,New York,NY,Canada,Apple Pay,Processing,48
ORD-1775,CUST-0063,Christopher White,christopher.white@email.com,PROD-8451,Shorts,Clothing,Nike,112.35,1,112.35,20.0,2023-12-12,3343 First St,San Diego,CA,Germany,PayPal,Shipped,38
ORD-1183,CUST-0287,Steven Martin,steven.martin@email.com,PROD-4634,Lipstick,Beauty,Chanel,8.31,3,24.93,10.0,2024-12-03,850 Oak Ave,Indianapolis,IN,UK,Debit Card,Shipped,65
ORD-1997,CUST-0131,William Williams,william.williams@email.com,PROD-2718,Perfume,Beauty,,96.53,4,386.12,10.0,2025-03-02,5008 First St,San Antonio,TX,UK,Bank Transfer,Completed,25
ORD-2045,CUST-0202,Lisa Taylor,lisa.taylor@email.com,PROD-5920,Jacket,Clothing,Adidas,199.45,4,797.8,10.0,2023-10-09,6280 Elm St,New York,NY,Australia,PayPal,Shipped,22
ORD-1111,CUST-0291,Michelle Rodriguez,,PROD-1540,iPad Air,Electronics,Dell,399.74,3,1199.22,,2023-12-21,5003 Oak Ave,Phoenix,AZ,Australia,Apple Pay,Shipped,72
ORD-1371,CUST-0196,William Williams,william.williams@email.com,PROD-3993,Sony Headphones,Electronics,Samsung,548.33,1,548.33,15.0,2025-04-16,5429 Oak Ave,Philadelphia,PA,USA,Credit Card,Completed,24
ORD-1240,CUST-0154,Michael Jackson,michael.jackson@email.com,PROD-8906,Hoodie,Clothing,Nike,46.99,5,234.95,0.0,2025-01-21,9541 First St,San Jose,CA,USA,Credit Card,Completed,39
ORD-1733,CUST-0026,Jane Clark,jane.clark@email.com,PROD-8595,Web Development,Books,Pearson,56.08,4,224.32,10.0,2024-08-25,7019 Elm St,Phoenix,AZ,UK,Bank Transfer,Processing,29
ORD-2164,CUST-0017,David Sanchez,david.sanchez@email.com,PROD-4608,Jeans,Clothing,Uniqlo,64.7,5,323.5,0.0,2023-12-22,6997 First St,Charlotte,NC,Australia,Bank Transfer,Processing,24
ORD-1615,CUST-0089,Emily Robinson,emily.robinson@email.com,PROD-3976,Hoodie,Clothing,Gap,82.54,1,82.54,0.0,2024-10-13,6214 Park Rd,San Antonio,TX,UK,Apple Pay,Pending,
ORD-1205,CUST-0263,Jane Lewis,jane.lewis@email.com,PROD-9465,Samsung Galaxy S23,Electronics,Dell,1918.56,5,9592.8,25.0,2023-06-11,7823 First St,San Jose,CA,USA,PayPal,Shipped,56
ORD-1856,CUST-0298,William Garcia,,PROD-8126,Kitchen Knife Set,Home & Garden,Dyson,229.89,4,919.56,,2024-08-11,,Dallas,TX,Canada,Bank Transfer,Pending,41
ORD-1262,CUST-0059,Lisa Hernandez,lisa.hernandez@email.com,PROD-3878,Sunscreen,Beauty,Neutrogena,35.55,3,106.65,15.0,2024-09-19,7646 Second Ave,Los Angeles,CA,Canada,Bank Transfer,Cancelled,44
ORD-2051,CUST-0300,Anna Sanchez,anna.sanchez@email.com,PROD-1228,Samsung Galaxy S23,Electronics,HP,236.53,3,709.59,15.0,2024-02-22,,San Francisco,CA,USA,Apple Pay,Completed,46
ORD-1672,CUST-0223,Anna Garcia,anna.garcia@email.com,PROD-2097,Face Cream,Beauty,MAC,143.32,4,573.28,5.0,2024-01-18,6921 First St,Indianapolis,IN,Australia,Credit Card,Pending,39
ORD-1340,CUST-0135,Ashley Martin,ashley.martin@email.com,PROD-8507,Sneakers,Clothing,Levi's,30.86,4,123.44,,2024-04-18,7035 Elm St,Fort Worth,TX,Canada,Apple Pay,Pending,
ORD-1740,CUST-0173,Sarah Taylor,sarah.taylor@email.com,PROD-8885,Toy Car,Toys,Fisher-Price,70.12,3,210.36,10.0,2023-08-25,3201 Second Ave,Jacksonville,FL,Canada,Bank Transfer,Completed,57
ORD-1833,CUST-0129,Daniel Wilson,,PROD-9425,Sony Headphones,Electronics,Apple,289.14,2,578.28,,2024-07-18,6631 Park Rd,Seattle,WA,Canada,Credit Card,Cancelled,51
ORD-1494,CUST-0155,William Hernandez,william.hernandez@email.com,PROD-9091,Coffee Maker,Home & Garden,West Elm,315.85,4,1263.4,15.0,2024-10-09,1783 Main St,Houston,TX,UK,PayPal,Completed,26
ORD-1184,CUST-0055,William Martin,william.martin@email.com,PROD-4123,Gaming Mouse,Electronics,Sony,1447.74,1,1447.74,0.0,2025-03-01,9755 Second Ave,Houston,TX,Australia,PayPal,Cancelled,
ORD-1138,CUST-0178,Matthew Taylor,matthew.taylor@email.com,PROD-5404,Lipstick,Beauty,Nivea,112.08,1,112.08,0.0,2024-04-30,4408 Elm St,Columbus,OH,UK,Apple Pay,Completed,50
ORD-2180,CUST-0215,Robert White,robert.white@email.com,PROD-5696,Sneakers,Clothing,Zara,91.0,3,273.0,15.0,2024-01-30,6543 Elm St,New York,NY,Australia,Apple Pay,Shipped,48
ORD-1731,CUST-0261,Jessica Martinez,jessica.martinez@email.com,PROD-4853,Puzzle,Toys,Fisher-Price,81.48,3,244.44,5.0,2024-01-24,702 Main St,Charlotte,NC,Canada,Credit Card,Processing,27
ORD-1655,CUST-0211,Donald Lewis,donald.lewis@email.com,PROD-6783,Jacket,Clothing,Adidas,53.5,4,214.0,15.0,2024-09-05,7694 Park Rd,Charlotte,NC,Australia,Bank Transfer,Pending,26
ORD-1081,CUST-0041,William Miller,william.miller@email.com,PROD-9741,Dumbbell Set,Sports,Adidas,46.16,2,92.32,20.0,2023-10-27,5631 Second Ave,Philadelphia,PA,Germany,Credit Card,Completed,
ORD-1520,CUST-0045,Anthony Smith,anthony.smith@email.com,PROD-3303,Face Cream,Beauty,,134.85,3,404.55,20.0,2024-12-02,8753 First St,Chicago,IL,UK,PayPal,Shipped,48
ORD-1819,CUST-0110,Angela Wilson,angela.wilson@email.com,PROD-2235,iPad Air,Electronics,Sony,1298.7,2,2597.4,5.0,2024-01-20,4106 Second Ave,Philadelphia,PA,UK,Apple Pay,Shipped,37
ORD-1814,CUST-0018,Matthew Miller,matthew.miller@email.com,PROD-5652,Dining Table,Home & Garden,Cuisinart,169.05,5,845.25,15.0,2024-06-21,3738 First St,San Francisco,CA,Canada,Debit Card,Cancelled,36
ORD-1047,CUST-0209,Michelle Moore,michelle.moore@email.com,PROD-1283,Perfume,Beauty,Chanel,21.21,2,42.42,5.0,2024-03-31,5732 First St,Jacksonville,FL,Australia,Apple Pay,Pending,47
ORD-1472,CUST-0152,Emily Williams,emily.williams@email.com,PROD-8549,Machine Learning,Books,,28.06,4,112.24,15.0,2025-03-18,8099 Main St,Phoenix,AZ,USA,Bank Transfer,Pending,72
ORD-1166,CUST-0005,Ashley Rodriguez,ashley.rodriguez@email.com,PROD-6714,Machine Learning,Books,Wiley,42.13,2,84.26,25.0,2024-11-06,8480 Elm St,Fort Worth,TX,Germany,Bank Transfer,Processing,56
ORD-1249,CUST-0169,Daniel Moore,daniel.moore@email.com,PROD-4315,Shampoo,Beauty,Neutrogena,130.49,3,391.47,20.0,2023-10-08,9354 Oak Ave,Columbus,OH,Canada,Bank Transfer,Completed,64
ORD-1308,CUST-0100,Anthony Taylor,anthony.taylor@email.com,PROD-9822,Board Game,Toys,,86.45,1,86.45,15.0,2023-12-08,8481 Main St,San Francisco,CA,UK,Bank Transfer,Cancelled,72
ORD-1789,CUST-0062,William Clark,william.clark@email.com,PROD-6092,Web Development,Books,No Starch Press,69.48,3,208.44,0.0,2023-06-22,116 Main St,Philadelphia,PA,Australia,Apple Pay,Cancelled,74
ORD-1483,CUST-0202,Paul Johnson,paul.johnson@email.com,PROD-7397,Tennis Racket,Sports,Adidas,293.66,2,587.32,10.0,2024-11-02,2169 Second Ave,Philadelphia,PA,Australia,Credit Card,Processing,71
ORD-1347,CUST-0011,Anna Miller,anna.miller@email.com,PROD-3526,Puzzle,Toys,Mattel,20.85,4,83.4,25.0,2024-04-04,6120 Second Ave,Phoenix,AZ,UK,PayPal,Cancelled,42
ORD-1335,CUST-0005,Brenda Gonzalez,brenda.gonzalez@email.com,PROD-4858,Machine Learning,Books,O'Reilly,30.82,2,61.64,25.0,2024-04-11,1412 First St,Columbus,OH,USA,Debit Card,Cancelled,39
ORD-1286,CUST-0010,Andrew Thomas,andrew.thomas@email.com,PROD-5366,Face Cream,Beauty,L'Oreal,29.53,3,88.59,20.0,2023-05-26,6717 Elm St,Indianapolis,IN,Australia,Credit Card,Processing,42
ORD-1985,CUST-0218,Lisa Thomas,lisa.thomas@email.com,PROD-8852,Web Development,Books,Wiley,40.99,4,163.96,20.0,2024-07-03,6588 Oak Ave,Chicago,IL,UK,Apple Pay,Processing,74
ORD-1098,CUST-0227,Sarah Perez,sarah.perez@email.com,PROD-8299,Tennis Racket,Sports,Nike,246.43,4,985.72,,2024-07-21,,Charlotte,NC,Germany,Debit Card,Pending,43
ORD-1971,CUST-0261,Robert Sanchez,robert.sanchez@email.com,PROD-4974,Dumbbell Set,Sports,Nike,100.91,4,403.64,25.0,2024-05-08,8888 Second Ave,San Antonio,TX,Australia,Credit Card,Cancelled,55
ORD-2056,CUST-0223,Jessica Clark,,PROD-1356,Perfume,Beauty,MAC,32.09,5,160.45,,2023-09-05,,Philadelphia,PA,Germany,PayPal,Completed,67
ORD-1946,CUST-0006,Daniel Ramirez,daniel.ramirez@email.com,PROD-6165,Puzzle,Toys,Playmobil,32.42,1,32.42,25.0,2024-06-05,2935 Oak Ave,San Antonio,TX,USA,Apple Pay,Processing,70
ORD-1623,CUST-0272,Emily Lopez,emily.lopez@email.com,PROD-3492,Shampoo,Beauty,Neutrogena,84.8,5,424.0,5.0,2024-03-03,8648 First St,Los Angeles,CA,Australia,Debit Card,Cancelled,64
ORD-1705,CUST-0161,Brenda Lewis,brenda.lewis@email.com,PROD-6020,Dress,Clothing,Adidas,50.49,3,151.47,15.0,2024-03-03,3185 Second Ave,Dallas,TX,Germany,PayPal,Pending,61
ORD-1635,CUST-0096,Anna Taylor,anna.taylor@email.com,PROD-6964,Sunscreen,Beauty,Chanel,122.09,3,366.27,10.0,2024-01-18,2303 Park Rd,Austin,TX,Germany,PayPal,Processing,24
ORD-1830,CUST-0067,Robert Ramirez,,PROD-3308,iPad Air,Electronics,Asus,1980.69,1,1980.69,10.0,2025-02-09,8207 Park Rd,Philadelphia,PA,Australia,Credit Card,Shipped,21
ORD-1839,CUST-0255,Brenda Robinson,brenda.robinson@email.com,PROD-2067,Basketball,Sports,Spalding,75.63,5,378.15,0.0,2024-07-20,4894 Main St,Fort Worth,TX,Germany,Debit Card,Cancelled,27
ORD-1713,CUST-0289,Ashley Lee,ashley.lee@email.com,PROD-6891,Coffee Maker,Home & Garden,KitchenAid,205.96,4,823.84,15.0,2024-07-30,3844 Park Rd,Chicago,IL,Australia,Bank Transfer,Pending,28
ORD-1066,CUST-0270,Michael Lee,michael.lee@email.com,PROD-3954,Dumbbell Set,Sports,Nike,286.33,3,858.99,15.0,2023-12-05,4946 Main St,San Diego,CA,Canada,Apple Pay,Processing,74
ORD-1658,CUST-0102,David Wilson,david.wilson@email.com,PROD-8974,Shorts,Clothing,Uniqlo,73.5,5,367.5,25.0,2023-06-28,242 Main St,Houston,TX,USA,Bank Transfer,Completed,75
ORD-1769,CUST-0193,Angela Johnson,angela.johnson@email.com,PROD-4407,iPad Air,Electronics,,518.76,5,2593.8,20.0,2024-09-05,8715 Oak Ave,Jacksonville,FL,USA,PayPal,Completed,
ORD-1589,CUST-0128,Emily Jackson,emily.jackson@email.com,PROD-7379,Face Cream,Beauty,,86.39,2,172.78,5.0,2024-09-02,3373 Park Rd,Jacksonville,FL,Canada,PayPal,Pending,
ORD-2103,CUST-0163,Ashley Williams,ashley.williams@email.com,PROD-2589,Dining Table,Home & Garden,Dyson,31.05,4,124.2,5.0,2025-03-10,5828 Main St,Philadelphia,PA,USA,PayPal,Cancelled,
ORD-2118,CUST-0145,Donald Martinez,donald.martinez@email.com,PROD-1267,Dress,Clothing,Nike,131.67,1,131.67,20.0,2024-06-24,4743 Park Rd,Jacksonville,FL,UK,Bank Transfer,Cancelled,28
ORD-1303,CUST-0092,Jessica Williams,jessica.williams@email.com,PROD-4347,Python Programming,Books,Pearson,46.45,1,46.45,25.0,2024-11-27,7372 Elm St,Phoenix,AZ,Australia,Credit Card,Pending,19
ORD-1255,CUST-0013,Emily Anderson,emily.anderson@email.com,PROD-6310,Shampoo,Beauty,Chanel,106.22,2,212.44,0.0,2023-08-24,1497 Second Ave,Houston,TX,Australia,Debit Card,Processing,28
ORD-1994,CUST-0272,Michelle Miller,michelle.miller@email.com,PROD-6713,Vacuum Cleaner,Home & Garden,,267.09,5,1335.45,5.0,2023-12-23,1088 Elm St,Jacksonville,FL,Canada,Credit Card,Pending,73
ORD-1966,CUST-0277,Anna Taylor,anna.taylor@email.com,PROD-2038,Sneakers,Clothing,Adidas,112.75,3,338.25,25.0,2025-05-09,8001 First St,New York,NY,Australia,Debit Card,Completed,45
ORD-1313,CUST-0070,Amanda Garcia,amanda.garcia@email.com,PROD-5779,Web Development,Books,,47.07,1,47.07,25.0,2023-11-26,9008 Park Rd,Houston,TX,Germany,Bank Transfer,Pending,62
ORD-1549,CUST-0210,Jane Moore,jane.moore@email.com,PROD-8241,Machine Learning,Books,Wiley,39.76,3,119.28,10.0,2024-10-01,847 Park Rd,San Diego,CA,UK,Debit Card,Cancelled,74
ORD-1222,CUST-0037,Michael Garcia,michael.garcia@email.com,PROD-7480,Machine Learning,Books,McGraw-Hill,28.99,4,115.96,10.0,2025-01-13,3112 Main St,Indianapolis,IN,Australia,PayPal,Shipped,65
ORD-1478,CUST-0256,Anna Hernandez,anna.hernandez@email.com,PROD-1061,Perfume,Beauty,MAC,148.33,2,296.66,25.0,2025-01-04,3174 First St,Houston,TX,USA,Apple Pay,Shipped,31
ORD-1389,CUST-0071,Christopher Lee,christopher.lee@email.com,PROD-4935,MacBook Pro,Electronics,Samsung,770.8,3,2312.4,20.0,2025-02-19,2242 Oak Ave,Columbus,OH,USA,PayPal,Processing,41
ORD-1236,CUST-0189,Helen Thompson,helen.thompson@email.com,PROD-2154,Dumbbell Set,Sports,,253.65,1,253.65,20.0,2023-08-30,3204 Oak Ave,Houston,TX,Canada,Apple Pay,Shipped,29
ORD-1840,CUST-0147,Jane Thomas,jane.thomas@email.com,PROD-6281,Data Science Handbook,Books,Pearson,40.58,2,81.16,20.0,2025-04-07,1966 Second Ave,San Jose,CA,Germany,Debit Card,Completed,
ORD-1718,CUST-0236,Matthew Sanchez,matthew.sanchez@email.com,PROD-7618,Puzzle,Toys,Playmobil,89.99,4,359.96,20.0,2024-05-19,6779 Oak Ave,Fort Worth,TX,UK,Apple Pay,Cancelled,20
ORD-1737,CUST-0021,Ashley Clark,ashley.clark@email.com,PROD-2247,Coffee Maker,Home & Garden,,406.14,3,1218.42,20.0,2024-07-22,5116 Second Ave,New York,NY,Germany,Credit Card,Cancelled,31
ORD-1306,CUST-0288,Donald Johnson,donald.johnson@email.com,PROD-3664,Data Science Handbook,Books,McGraw-Hill,47.36,1,47.36,15.0,2024-10-15,2656 Main St,Phoenix,AZ,Australia,Apple Pay,Processing,63
ORD-2162,CUST-0131,Paul Moore,paul.moore@email.com,PROD-3105,Kitchen Knife Set,Home & Garden,,305.96,2,611.92,10.0,2025-04-02,569 Oak Ave,San Diego,CA,Canada,Debit Card,Pending,65
ORD-1850,CUST-0096,Ashley Johnson,ashley.johnson@email.com,PROD-6447,Business Strategy,Books,No Starch Press,64.58,1,64.58,10.0,2024-03-03,2140 Second Ave,San Jose,CA,Australia,Credit Card,Cancelled,20
ORD-1797,CUST-0252,Helen White,helen.white@email.com,PROD-4796,Vacuum Cleaner,Home & Garden,KitchenAid,440.5,5,2202.5,0.0,2024-10-31,5317 First St,Philadelphia,PA,Germany,Credit Card,Pending,66
ORD-1950,CUST-0249,Ashley Lee,ashley.lee@email.com,PROD-2386,Running Shoes,Sports,Adidas,44.07,1,44.07,,2024-09-02,5779 Elm St,Indianapolis,IN,USA,Apple Pay,Cancelled,65
ORD-2158,CUST-0246,Robert Harris,robert.harris@email.com,PROD-9163,Shampoo,Beauty,L'Oreal,59.98,2,119.96,25.0,2025-04-07,8440 First St,Phoenix,AZ,Australia,Apple Pay,Shipped,26
ORD-1250,CUST-0163,Paul Lewis,paul.lewis@email.com,PROD-7784,Gaming Mouse,Electronics,Dell,1924.33,3,5772.99,25.0,2024-02-27,3126 Main St,Phoenix,AZ,Canada,Apple Pay,Processing,54
ORD-1886,CUST-0124,James Ramirez,james.ramirez@email.com,PROD-5473,Dining Table,Home & Garden,IKEA,490.03,4,1960.12,,2024-08-04,3688 Elm St,Charlotte,NC,Canada,Bank Transfer,Pending,50
ORD-1616,CUST-0014,James Smith,james.smith@email.com,PROD-7680,iPad Air,Electronics,Asus,140.67,4,562.68,25.0,2024-11-10,5812 Oak Ave,Philadelphia,PA,Canada,Credit Card,Cancelled,25
ORD-1072,CUST-0096,Lisa Perez,lisa.perez@email.com,PROD-9317,Python Programming,Books,No Starch Press,48.79,4,195.16,0.0,2025-03-03,366 Park Rd,Fort Worth,TX,UK,Credit Card,Pending,60
ORD-1095,CUST-0208,Paul Wilson,paul.wilson@email.com,PROD-3304,Dell Laptop,Electronics,HP,981.04,2,1962.08,,2024-06-18,5500 Park Rd,San Diego,CA,Australia,Apple Pay,Processing,
ORD-1576,CUST-0121,Amanda Lopez,amanda.lopez@email.com,PROD-7524,LEGO Set,Toys,Playmobil,92.31,2,184.62,,2023-12-01,1621 Park Rd,Los Angeles,CA,Canada,Debit Card,Shipped,36
ORD-1049,CUST-0107,Mark Miller,mark.miller@email.com,PROD-2230,Samsung Galaxy S23,Electronics,Samsung,355.24,4,1420.96,20.0,2024-09-15,4732 Elm St,San Jose,CA,USA,Debit Card,Completed,34
ORD-1794,CUST-0053,Michael Martin,michael.martin@email.com,PROD-4899,Coffee Maker,Home & Garden,Cuisinart,416.95,3,1250.85,,2024-10-11,6260 Main St,Seattle,WA,Germany,PayPal,Shipped,75
ORD-1449,CUST-0027,Lisa White,lisa.white@email.com,PROD-2651,Web Development,Books,McGraw-Hill,40.16,3,120.48,10.0,2024-04-29,323 Elm St,San Jose,CA,USA,Apple Pay,Shipped,65
ORD-1446,CUST-0027,Lisa Clark,lisa.clark@email.com,PROD-5624,Running Shoes,Sports,Spalding,156.06,4,624.24,5.0,2024-10-27,1984 Park Rd,Philadelphia,PA,Canada,PayPal,Cancelled,63
ORD-1853,CUST-0128,Donald Jackson,donald.jackson@email.com,PROD-9303,Basketball,Sports,Spalding,126.73,3,380.19,0.0,2024-04-22,5237 Elm St,Austin,TX,Germany,Credit Card,Completed,26
ORD-1728,CUST-0125,Jennifer Sanchez,jennifer.sanchez@email.com,PROD-2358,Dress,Clothing,Zara,33.62,1,33.62,0.0,2023-10-23,1612 Elm St,Seattle,WA,Australia,PayPal,Completed,
ORD-1984,CUST-0101,John Martinez,john.martinez@email.com,PROD-6136,Vacuum Cleaner,Home & Garden,Dyson,111.23,4,444.92,15.0,2024-04-21,8007 Second Ave,San Antonio,TX,UK,Credit Card,Completed,73
ORD-1078,CUST-0147,Donald Robinson,donald.robinson@email.com,PROD-8407,T-Shirt,Clothing,Adidas,46.94,4,187.76,25.0,2024-04-14,4857 Park Rd,Jacksonville,FL,USA,PayPal,Shipped,50
ORD-1085,CUST-0181,Jane Johnson,jane.johnson@email.com,PROD-2762,Tennis Racket,Sports,Wilson,140.66,3,421.98,15.0,2024-05-31,,Los Angeles,CA,Australia,Apple Pay,Shipped,36
ORD-1559,CUST-0163,Melissa Garcia,melissa.garcia@email.com,PROD-4265,iPhone 14,Electronics,Dell,1403.39,5,7016.95,0.0,2023-07-24,5841 Elm St,Charlotte,NC,Germany,Apple Pay,Shipped,18
ORD-1083,CUST-0175,Jennifer Jones,jennifer.jones@email.com,PROD-3143,Lipstick,Beauty,MAC,116.01,5,580.05,10.0,2024-01-25,4161 Oak Ave,Charlotte,NC,USA,Credit Card,Completed,42
ORD-1458,CUST-0005,Helen Brown,helen.brown@email.com,PROD-8872,Board Game,Toys,LEGO,78.37,4,313.48,10.0,2024-04-26,9005 Elm St,San Francisco,CA,Canada,Bank Transfer,Processing,70
ORD-1762,CUST-0291,Robert Anderson,robert.anderson@email.com,PROD-4509,Tennis Racket,Sports,Wilson,279.34,1,279.34,10.0,2024-06-10,9625 Main St,Seattle,WA,Australia,PayPal,Completed,62
ORD-1437,CUST-0075,Anna Sanchez,anna.sanchez@email.com,PROD-4641,iPhone 14,Electronics,Sony,788.33,1,788.33,0.0,2023-11-18,8121 Main St,Indianapolis,IN,UK,Apple Pay,Pending,73
ORD-1610,CUST-0168,Kimberly Anderson,kimberly.anderson@email.com,PROD-6811,Shorts,Clothing,Gap,180.25,5,901.25,5.0,2023-12-20,8839 Second Ave,San Jose,CA,Canada,Credit Card,Shipped,22
ORD-1923,CUST-0024,Matthew Garcia,matthew.garcia@email.com,PROD-4276,Coffee Maker,Home & Garden,West Elm,206.04,1,206.04,,2023-09-27,9170 Oak Ave,Phoenix,AZ,Australia,Apple Pay,Processing,29
ORD-1405,CUST-0216,John Smith,john.smith@email.com,PROD-2583,Hoodie,Clothing,,162.43,2,324.86,0.0,2024-07-21,5386 Second Ave,Indianapolis,IN,USA,PayPal,Processing,52
ORD-2064,CUST-0265,Anna Anderson,anna.anderson@email.com,PROD-3079,Tennis Racket,Sports,Adidas,124.82,3,374.46,5.0,2023-08-26,4267 Elm St,Indianapolis,IN,Germany,Bank Transfer,Processing,55
ORD-1629,CUST-0123,Amanda Jackson,amanda.jackson@email.com,PROD-1654,Tennis Racket,Sports,Spalding,117.25,4,469.0,20.0,2024-11-08,7174 Elm St,Los Angeles,CA,Australia,Credit Card,Shipped,19
ORD-1671,CUST-0089,David Jackson,david.jackson@email.com,PROD-3456,T-Shirt,Clothing,Nike,65.11,2,130.22,,2024-06-27,9100 Park Rd,Philadelphia,PA,UK,PayPal,Shipped,64
ORD-1105,CUST-0156,Brenda Smith,brenda.smith@email.com,PROD-8847,Hoodie,Clothing,Nike,184.17,5,920.85,15.0,2024-01-23,6336 First St,Seattle,WA,UK,Apple Pay,Pending,41
ORD-2135,CUST-0263,Steven Taylor,steven.taylor@email.com,PROD-9947,Jeans,Clothing,H&M,135.05,1,135.05,20.0,2024-03-15,6398 Elm St,Chicago,IL,Australia,Credit Card,Shipped,34
ORD-1627,CUST-0186,Ashley Ramirez,ashley.ramirez@email.com,PROD-2724,Kitchen Knife Set,Home & Garden,,435.95,3,1307.85,25.0,2024-02-29,4216 Park Rd,Dallas,TX,Germany,Credit Card,Completed,69
ORD-1063,CUST-0237,Daniel Johnson,daniel.johnson@email.com,PROD-2480,Board Game,Toys,LEGO,65.35,5,326.75,20.0,2024-12-10,9466 Elm St,Los Angeles,CA,Australia,PayPal,Pending,50
ORD-1282,CUST-0222,Jennifer Robinson,jennifer.robinson@email.com,PROD-2611,Machine Learning,Books,McGraw-Hill,27.87,5,139.35,25.0,2024-01-25,3047 Park Rd,San Antonio,TX,Germany,Apple Pay,Completed,71
ORD-1875,CUST-0208,Emily Gonzalez,emily.gonzalez@email.com,PROD-8102,LEGO Set,Toys,Playmobil,60.22,5,301.1,20.0,2023-09-21,8051 Second Ave,San Francisco,CA,Germany,Credit Card,Pending,
ORD-1239,CUST-0155,John Martinez,john.martinez@email.com,PROD-5522,Shorts,Clothing,,185.04,5,925.2,20.0,2023-10-28,2657 Oak Ave,Houston,TX,USA,Bank Transfer,Pending,33
ORD-1224,CUST-0068,Matthew Clark,matthew.clark@email.com,PROD-6329,iPad Air,Electronics,Dell,1735.27,4,6941.08,20.0,2024-02-25,8935 Oak Ave,Seattle,WA,Australia,Apple Pay,Processing,65
ORD-1146,CUST-0206,Amanda Perez,amanda.perez@email.com,PROD-2229,Face Cream,Beauty,Neutrogena,11.1,1,11.1,25.0,2024-08-19,5532 Main St,Phoenix,AZ,USA,Credit Card,Cancelled,
ORD-2138,CUST-0268,Christopher Hernandez,christopher.hernandez@email.com,PROD-3821,Board Game,Toys,Fisher-Price,32.93,4,131.72,0.0,2023-07-15,8636 First St,Fort Worth,TX,Germany,Apple Pay,Shipped,21
ORD-1374,CUST-0001,Paul Anderson,paul.anderson@email.com,PROD-8901,Dumbbell Set,Sports,,96.52,3,289.56,15.0,2024-05-16,4709 Main St,San Antonio,TX,Germany,PayPal,Processing,37
ORD-1119,CUST-0128,Lisa Perez,lisa.perez@email.com,PROD-7548,Sunscreen,Beauty,L'Oreal,145.29,3,435.87,15.0,2023-09-08,8466 Elm St,New York,NY,USA,Apple Pay,Processing,54
